case,n,algorithm,repeat,time_us,char_ops
reversed,1500,std_quick_sort,7,1601,1471939
reversed,1500,std_merge_sort,1,1574,13354
reversed,1500,std_merge_sort,2,1496,13354
reversed,1500,std_merge_sort,3,1505,13354
reversed,1500,std_merge_sort,4,1522,13354
reversed,1500,std_merge_sort,5,1505,13354
reversed,1500,std_merge_sort,6,2014,13354
reversed,1500,std_merge_sort,7,1513,13354
reversed,1500,string_quick_sort,1,187,45524
reversed,1500,string_quick_sort,2,180,45524
reversed,1500,string_quick_sort,3,178,45524
reversed,1500,string_quick_sort,4,176,45524
reversed,1500,string_quick_sort,5,175,45524
reversed,1500,string_quick_sort,6,173,45524
reversed,1500,string_quick_sort,7,173,45524
reversed,1500,string_merge_sort,1,1520,13354
reversed,1500,string_merge_sort,2,1558,13354
reversed,1500,string_merge_sort,3,1512,13354
reversed,1500,string_merge_sort,4,1518,13354
reversed,1500,string_merge_sort,5,1509,13354
reversed,1500,string_merge_sort,6,1513,13354
reversed,1500,string_merge_sort,7,1537,13354
reversed,1500,msd_radix_sort,1,709,3593
reversed,1500,msd_radix_sort,2,634,3593
reversed,1500,msd_radix_sort,3,636,3593
reversed,1500,msd_radix_sort,4,634,3593
reversed,1500,msd_radix_sort,5,628,3593
reversed,1500,msd_radix_sort,6,643,3593
reversed,1500,msd_radix_sort,7,635,3593
reversed,1500,msd_radix_quick_sort,1,310,27708
reversed,1500,msd_radix_quick_sort,2,263,27708
reversed,1500,msd_radix_quick_sort,3,261,27708
reversed,1500,msd_radix_quick_sort,4,247,27708
reversed,1500,msd_radix_quick_sort,5,256,27708
reversed,1500,msd_radix_quick_sort,6,243,27708
reversed,1500,msd_radix_quick_sort,7,245,27708
reversed,1600,std_quick_sort,1,1872,1649003
reversed,1600,std_quick_sort,2,1800,1649003
reversed,1600,std_quick_sort,3,1938,1649003
reversed,1600,std_quick_sort,4,1998,1649003
reversed,1600,std_quick_sort,5,1804,1649003
reversed,1600,std_quick_sort,6,1835,1649003
reversed,1600,std_quick_sort,7,1798,1649003
reversed,1600,std_merge_sort,1,1673,14281
reversed,1600,std_merge_sort,2,1616,14281
reversed,1600,std_merge_sort,3,1607,14281
reversed,1600,std_merge_sort,4,1597,14281
reversed,1600,std_merge_sort,5,1774,14281
reversed,1600,std_merge_sort,6,1617,14281
reversed,1600,std_merge_sort,7,1613,14281
reversed,1600,string_quick_sort,1,203,50710
reversed,1600,string_quick_sort,2,200,50710
reversed,1600,string_quick_sort,3,207,50710
reversed,1600,string_quick_sort,4,207,50710
reversed,1600,string_quick_sort,5,218,50710
reversed,1600,string_quick_sort,6,206,50710
reversed,1600,string_quick_sort,7,214,50710
reversed,1600,string_merge_sort,1,1633,14281
reversed,1600,string_merge_sort,2,1642,14281
reversed,1600,string_merge_sort,3,1615,14281
reversed,1600,string_merge_sort,4,1651,14281
reversed,1600,string_merge_sort,5,1623,14281
reversed,1600,string_merge_sort,6,1799,14281
reversed,1600,string_merge_sort,7,1624,14281
reversed,1600,msd_radix_sort,1,750,3842
reversed,1600,msd_radix_sort,2,706,3842
reversed,1600,msd_radix_sort,3,690,3842
reversed,1600,msd_radix_sort,4,678,3842
reversed,1600,msd_radix_sort,5,685,3842
reversed,1600,msd_radix_sort,6,681,3842
reversed,1600,msd_radix_sort,7,683,3842
reversed,1600,msd_radix_quick_sort,1,275,29546
reversed,1600,msd_radix_quick_sort,2,263,29546
reversed,1600,msd_radix_quick_sort,3,259,29546
reversed,1600,msd_radix_quick_sort,4,258,29546
reversed,1600,msd_radix_quick_sort,5,257,29546
reversed,1600,msd_radix_quick_sort,6,255,29546
reversed,1600,msd_radix_quick_sort,7,257,29546
reversed,1700,std_quick_sort,1,2096,1835531
reversed,1700,std_quick_sort,2,2124,1835531
reversed,1700,std_quick_sort,3,2027,1835531
reversed,1700,std_quick_sort,4,2012,1835531
reversed,1700,std_quick_sort,5,2052,1835531
reversed,1700,std_quick_sort,6,2023,1835531
reversed,1700,std_quick_sort,7,1991,1835531
reversed,1700,std_merge_sort,1,1773,15220
reversed,1700,std_merge_sort,2,1787,15220
reversed,1700,std_merge_sort,3,1884,15220
reversed,1700,std_merge_sort,4,1768,15220
reversed,1700,std_merge_sort,5,1730,15220
reversed,1700,std_merge_sort,6,1737,15220
reversed,1700,std_merge_sort,7,1725,15220
reversed,1700,string_quick_sort,1,222,55183
reversed,1700,string_quick_sort,2,221,55183
reversed,1700,string_quick_sort,3,224,55183
reversed,1700,string_quick_sort,4,223,55183
reversed,1700,string_quick_sort,5,225,55183
reversed,1700,string_quick_sort,6,221,55183
reversed,1700,string_quick_sort,7,221,55183
reversed,1700,string_merge_sort,1,1770,15220
reversed,1700,string_merge_sort,2,1761,15220
reversed,1700,string_merge_sort,3,2736,15220
reversed,1700,string_merge_sort,4,2620,15220
reversed,1700,string_merge_sort,5,2648,15220
reversed,1700,string_merge_sort,6,2653,15220
reversed,1700,string_merge_sort,7,2613,15220
reversed,1700,msd_radix_sort,1,1056,4088
reversed,1700,msd_radix_sort,2,1248,4088
reversed,1700,msd_radix_sort,3,840,4088
reversed,1700,msd_radix_sort,4,773,4088
reversed,1700,msd_radix_sort,5,730,4088
reversed,1700,msd_radix_sort,6,827,4088
reversed,1700,msd_radix_sort,7,759,4088
reversed,1700,msd_radix_quick_sort,1,285,31093
reversed,1700,msd_radix_quick_sort,2,285,31093
reversed,1700,msd_radix_quick_sort,3,276,31093
reversed,1700,msd_radix_quick_sort,4,274,31093
reversed,1700,msd_radix_quick_sort,5,274,31093
reversed,1700,msd_radix_quick_sort,6,274,31093
reversed,1700,msd_radix_quick_sort,7,276,31093
reversed,1800,std_quick_sort,1,2391,2032425
reversed,1800,std_quick_sort,2,2408,2032425
reversed,1800,std_quick_sort,3,2228,2032425
reversed,1800,std_quick_sort,4,2258,2032425
reversed,1800,std_quick_sort,5,2284,2032425
reversed,1800,std_quick_sort,6,2227,2032425
reversed,1800,std_quick_sort,7,2347,2032425
reversed,1800,std_merge_sort,1,1941,15989
reversed,1800,std_merge_sort,2,1828,15989
reversed,1800,std_merge_sort,3,2130,15989
reversed,1800,std_merge_sort,4,1949,15989
reversed,1800,std_merge_sort,5,1858,15989
reversed,1800,std_merge_sort,6,1844,15989
reversed,1800,std_merge_sort,7,1841,15989
reversed,1800,string_quick_sort,1,259,61657
reversed,1800,string_quick_sort,2,243,61657
reversed,1800,string_quick_sort,3,243,61657
reversed,1800,string_quick_sort,4,238,61657
reversed,1800,string_quick_sort,5,239,61657
reversed,1800,string_quick_sort,6,236,61657
reversed,1800,string_quick_sort,7,238,61657
reversed,1800,string_merge_sort,1,1892,15989
reversed,1800,string_merge_sort,2,1875,15989
reversed,1800,string_merge_sort,3,1852,15989
reversed,1800,string_merge_sort,4,1871,15989
reversed,1800,string_merge_sort,5,1842,15989
reversed,1800,string_merge_sort,6,1857,15989
reversed,1800,string_merge_sort,7,1856,15989
reversed,1800,msd_radix_sort,1,746,4327
reversed,1800,msd_radix_sort,2,775,4327
reversed,1800,msd_radix_sort,3,862,4327
reversed,1800,msd_radix_sort,4,827,4327
reversed,1800,msd_radix_sort,5,901,4327
reversed,1800,msd_radix_sort,6,810,4327
reversed,1800,msd_radix_sort,7,992,4327
reversed,1800,msd_radix_quick_sort,1,491,32639
reversed,1800,msd_radix_quick_sort,2,296,32639
reversed,1800,msd_radix_quick_sort,3,300,32639
reversed,1800,msd_radix_quick_sort,4,292,32639
reversed,1800,msd_radix_quick_sort,5,292,32639
reversed,1800,msd_radix_quick_sort,6,293,32639
reversed,1800,msd_radix_quick_sort,7,290,32639
reversed,1900,std_quick_sort,1,2608,2240325
reversed,1900,std_quick_sort,2,2477,2240325
reversed,1900,std_quick_sort,3,2512,2240325
reversed,1900,std_quick_sort,4,2513,2240325
reversed,1900,std_quick_sort,5,3050,2240325
reversed,1900,std_quick_sort,6,2480,2240325
reversed,1900,std_quick_sort,7,2498,2240325
reversed,1900,std_merge_sort,1,2040,16714
reversed,1900,std_merge_sort,2,1994,16714
reversed,1900,std_merge_sort,3,1906,16714
reversed,1900,std_merge_sort,4,1970,16714
reversed,1900,std_merge_sort,5,2032,16714
reversed,1900,std_merge_sort,6,1949,16714
reversed,1900,std_merge_sort,7,1915,16714
reversed,1900,string_quick_sort,1,265,66164
reversed,1900,string_quick_sort,2,259,66164
reversed,1900,string_quick_sort,3,256,66164
reversed,1900,string_quick_sort,4,255,66164
reversed,1900,string_quick_sort,5,255,66164
reversed,1900,string_quick_sort,6,253,66164
reversed,1900,string_quick_sort,7,252,66164
reversed,1900,string_merge_sort,1,1942,16714
reversed,1900,string_merge_sort,2,1949,16714
reversed,1900,string_merge_sort,3,1974,16714
reversed,1900,string_merge_sort,4,1959,16714
reversed,1900,string_merge_sort,5,1977,16714
reversed,1900,string_merge_sort,6,1953,16714
reversed,1900,string_merge_sort,7,1947,16714
reversed,1900,msd_radix_sort,1,792,4565
reversed,1900,msd_radix_sort,2,825,4565
reversed,1900,msd_radix_sort,3,818,4565
reversed,1900,msd_radix_sort,4,814,4565
reversed,1900,msd_radix_sort,5,820,4565
reversed,1900,msd_radix_sort,6,807,4565
reversed,1900,msd_radix_sort,7,804,4565
reversed,1900,msd_radix_quick_sort,1,317,34473
reversed,1900,msd_radix_quick_sort,2,311,34473
reversed,1900,msd_radix_quick_sort,3,307,34473
reversed,1900,msd_radix_quick_sort,4,312,34473
reversed,1900,msd_radix_quick_sort,5,307,34473
reversed,1900,msd_radix_quick_sort,6,308,34473
reversed,1900,msd_radix_quick_sort,7,315,34473
reversed,2000,std_quick_sort,1,2795,2457960
reversed,2000,std_quick_sort,2,2745,2457960
reversed,2000,std_quick_sort,3,2703,2457960
reversed,2000,std_quick_sort,4,2707,2457960
reversed,2000,std_quick_sort,5,2774,2457960
reversed,2000,std_quick_sort,6,2730,2457960
reversed,2000,std_quick_sort,7,2707,2457960
reversed,2000,std_merge_sort,1,2165,17450
reversed,2000,std_merge_sort,2,2031,17450
reversed,2000,std_merge_sort,3,2047,17450
reversed,2000,std_merge_sort,4,2112,17450
reversed,2000,std_merge_sort,5,3164,17450
reversed,2000,std_merge_sort,6,2004,17450
reversed,2000,std_merge_sort,7,2044,17450
reversed,2000,string_quick_sort,1,290,72941
reversed,2000,string_quick_sort,2,281,72941
reversed,2000,string_quick_sort,3,283,72941
reversed,2000,string_quick_sort,4,277,72941
reversed,2000,string_quick_sort,5,276,72941
reversed,2000,string_quick_sort,6,276,72941
reversed,2000,string_quick_sort,7,278,72941
reversed,2000,string_merge_sort,1,2098,17450
reversed,2000,string_merge_sort,2,2051,17450
reversed,2000,string_merge_sort,3,2202,17450
reversed,2000,string_merge_sort,4,2112,17450
reversed,2000,string_merge_sort,5,2138,17450
reversed,2000,string_merge_sort,6,2084,17450
reversed,2000,string_merge_sort,7,2069,17450
reversed,2000,msd_radix_sort,1,944,4807
reversed,2000,msd_radix_sort,2,864,4807
reversed,2000,msd_radix_sort,3,973,4807
reversed,2000,msd_radix_sort,4,927,4807
reversed,2000,msd_radix_sort,5,874,4807
reversed,2000,msd_radix_sort,6,1172,4807
reversed,2000,msd_radix_sort,7,987,4807
reversed,2000,msd_radix_quick_sort,1,380,36114
reversed,2000,msd_radix_quick_sort,2,456,36114
reversed,2000,msd_radix_quick_sort,3,387,36114
reversed,2000,msd_radix_quick_sort,4,343,36114
reversed,2000,msd_radix_quick_sort,5,347,36114
reversed,2000,msd_radix_quick_sort,6,329,36114
reversed,2000,msd_radix_quick_sort,7,322,36114
reversed,2100,std_quick_sort,1,3057,2686824
reversed,2100,std_quick_sort,2,2997,2686824
reversed,2100,std_quick_sort,3,3037,2686824
reversed,2100,std_quick_sort,4,3314,2686824
reversed,2100,std_quick_sort,5,3117,2686824
reversed,2100,std_quick_sort,6,3139,2686824
reversed,2100,std_quick_sort,7,3105,2686824
reversed,2100,std_merge_sort,1,2429,18426
reversed,2100,std_merge_sort,2,2451,18426
reversed,2100,std_merge_sort,3,2295,18426
reversed,2100,std_merge_sort,4,2175,18426
reversed,2100,std_merge_sort,5,2275,18426
reversed,2100,std_merge_sort,6,2301,18426
reversed,2100,std_merge_sort,7,2207,18426
reversed,2100,string_quick_sort,1,324,80324
reversed,2100,string_quick_sort,2,318,80324
reversed,2100,string_quick_sort,3,329,80324
reversed,2100,string_quick_sort,4,314,80324
reversed,2100,string_quick_sort,5,312,80324
reversed,2100,string_quick_sort,6,311,80324
reversed,2100,string_quick_sort,7,315,80324
reversed,2100,string_merge_sort,1,2213,18426
reversed,2100,string_merge_sort,2,2205,18426
reversed,2100,string_merge_sort,3,2186,18426
reversed,2100,string_merge_sort,4,2208,18426
reversed,2100,string_merge_sort,5,2341,18426
reversed,2100,string_merge_sort,6,2393,18426
reversed,2100,string_merge_sort,7,3251,18426
reversed,2100,msd_radix_sort,1,1043,5057
reversed,2100,msd_radix_sort,2,961,5057
reversed,2100,msd_radix_sort,3,936,5057
reversed,2100,msd_radix_sort,4,930,5057
reversed,2100,msd_radix_sort,5,972,5057
reversed,2100,msd_radix_sort,6,1148,5057
reversed,2100,msd_radix_sort,7,994,5057
reversed,2100,msd_radix_quick_sort,1,368,37899
reversed,2100,msd_radix_quick_sort,2,425,37899
reversed,2100,msd_radix_quick_sort,3,390,37899
reversed,2100,msd_radix_quick_sort,4,340,37899
reversed,2100,msd_radix_quick_sort,5,345,37899
reversed,2100,msd_radix_quick_sort,6,351,37899
reversed,2100,msd_radix_quick_sort,7,459,37899
reversed,2200,std_quick_sort,1,3533,2924140
reversed,2200,std_quick_sort,2,3771,2924140
reversed,2200,std_quick_sort,3,3236,2924140
reversed,2200,std_quick_sort,4,3237,2924140
reversed,2200,std_quick_sort,5,3562,2924140
reversed,2200,std_quick_sort,6,3631,2924140
reversed,2200,std_quick_sort,7,3262,2924140
reversed,2200,std_merge_sort,1,2469,19725
reversed,2200,std_merge_sort,2,2342,19725
reversed,2200,std_merge_sort,3,2425,19725
reversed,2200,std_merge_sort,4,2406,19725
reversed,2200,std_merge_sort,5,2291,19725
reversed,2200,std_merge_sort,6,2285,19725
reversed,2200,std_merge_sort,7,2311,19725
reversed,2200,string_quick_sort,1,377,85463
reversed,2200,string_quick_sort,2,338,85463
reversed,2200,string_quick_sort,3,333,85463
reversed,2200,string_quick_sort,4,331,85463
reversed,2200,string_quick_sort,5,334,85463
reversed,2200,string_quick_sort,6,330,85463
reversed,2200,string_quick_sort,7,333,85463
reversed,2200,string_merge_sort,1,2409,19725
reversed,2200,string_merge_sort,2,2827,19725
reversed,2200,string_merge_sort,3,2675,19725
reversed,2200,string_merge_sort,4,2523,19725
reversed,2200,string_merge_sort,5,2406,19725
reversed,2200,string_merge_sort,6,2400,19725
reversed,2200,string_merge_sort,7,2570,19725
reversed,2200,msd_radix_sort,1,1041,5289
reversed,2200,msd_radix_sort,2,1079,5289
reversed,2200,msd_radix_sort,3,948,5289
reversed,2200,msd_radix_sort,4,942,5289
reversed,2200,msd_radix_sort,5,958,5289
reversed,2200,msd_radix_sort,6,943,5289
reversed,2200,msd_radix_sort,7,1046,5289
reversed,2200,msd_radix_quick_sort,1,367,39842
reversed,2200,msd_radix_quick_sort,2,360,39842
reversed,2200,msd_radix_quick_sort,3,358,39842
reversed,2200,msd_radix_quick_sort,4,351,39842
reversed,2200,msd_radix_quick_sort,5,349,39842
reversed,2200,msd_radix_quick_sort,6,357,39842
reversed,2200,msd_radix_quick_sort,7,357,39842
reversed,2300,std_quick_sort,1,3872,3172826
reversed,2300,std_quick_sort,2,3557,3172826
reversed,2300,std_quick_sort,3,3571,3172826
reversed,2300,std_quick_sort,4,3580,3172826
reversed,2300,std_quick_sort,5,3859,3172826
reversed,2300,std_quick_sort,6,3596,3172826
reversed,2300,std_quick_sort,7,3576,3172826
reversed,2300,std_merge_sort,1,2555,20953
reversed,2300,std_merge_sort,2,2502,20953
reversed,2300,std_merge_sort,3,2701,20953
reversed,2300,std_merge_sort,4,2543,20953
reversed,2300,std_merge_sort,5,2402,20953
reversed,2300,std_merge_sort,6,2565,20953
reversed,2300,std_merge_sort,7,2429,20953
reversed,2300,string_quick_sort,1,375,93452
reversed,2300,string_quick_sort,2,374,93452
reversed,2300,string_quick_sort,3,363,93452
reversed,2300,string_quick_sort,4,361,93452
reversed,2300,string_quick_sort,5,360,93452
reversed,2300,string_quick_sort,6,359,93452
reversed,2300,string_quick_sort,7,359,93452
reversed,2300,string_merge_sort,1,3188,20953
reversed,2300,string_merge_sort,2,2472,20953
reversed,2300,string_merge_sort,3,2583,20953
reversed,2300,string_merge_sort,4,2476,20953
reversed,2300,string_merge_sort,5,2586,20953
reversed,2300,string_merge_sort,6,2774,20953
reversed,2300,string_merge_sort,7,2656,20953
reversed,2300,msd_radix_sort,1,1082,5534
reversed,2300,msd_radix_sort,2,1005,5534
reversed,2300,msd_radix_sort,3,1131,5534
reversed,2300,msd_radix_sort,4,1008,5534
reversed,2300,msd_radix_sort,5,999,5534
reversed,2300,msd_radix_sort,6,1010,5534
reversed,2300,msd_radix_sort,7,1139,5534
reversed,2300,msd_radix_quick_sort,1,382,41569
reversed,2300,msd_radix_quick_sort,2,378,41569
reversed,2300,msd_radix_quick_sort,3,377,41569
reversed,2300,msd_radix_quick_sort,4,394,41569
reversed,2300,msd_radix_quick_sort,5,392,41569
reversed,2300,msd_radix_quick_sort,6,383,41569
reversed,2300,msd_radix_quick_sort,7,387,41569
reversed,2400,std_quick_sort,1,4042,3430302
reversed,2400,std_quick_sort,2,4783,3430302
reversed,2400,std_quick_sort,3,6682,3430302
reversed,2400,std_quick_sort,4,5771,3430302
reversed,2400,std_quick_sort,5,4061,3430302
reversed,2400,std_quick_sort,6,4009,3430302
reversed,2400,std_quick_sort,7,3884,3430302
reversed,2400,std_merge_sort,1,2771,22093
reversed,2400,std_merge_sort,2,2670,22093
reversed,2400,std_merge_sort,3,2572,22093
reversed,2400,std_merge_sort,4,2611,22093
reversed,2400,std_merge_sort,5,2563,22093
reversed,2400,std_merge_sort,6,2689,22093
reversed,2400,std_merge_sort,7,2781,22093
reversed,2400,string_quick_sort,1,405,99298
reversed,2400,string_quick_sort,2,393,99298
reversed,2400,string_quick_sort,3,390,99298
reversed,2400,string_quick_sort,4,386,99298
reversed,2400,string_quick_sort,5,385,99298
reversed,2400,string_quick_sort,6,384,99298
reversed,2400,string_quick_sort,7,388,99298
reversed,2400,string_merge_sort,1,2736,22093
reversed,2400,string_merge_sort,2,2600,22093
reversed,2400,string_merge_sort,3,2551,22093
reversed,2400,string_merge_sort,4,2796,22093
reversed,2400,string_merge_sort,5,2637,22093
reversed,2400,string_merge_sort,6,2747,22093
reversed,2400,string_merge_sort,7,2585,22093
reversed,2400,msd_radix_sort,1,1019,5780
reversed,2400,msd_radix_sort,2,1051,5780
reversed,2400,msd_radix_sort,3,1049,5780
reversed,2400,msd_radix_sort,4,1216,5780
reversed,2400,msd_radix_sort,5,1235,5780
reversed,2400,msd_radix_sort,6,1054,5780
reversed,2400,msd_radix_sort,7,1040,5780
reversed,2400,msd_radix_quick_sort,1,404,43074
reversed,2400,msd_radix_quick_sort,2,382,43074
reversed,2400,msd_radix_quick_sort,3,380,43074
reversed,2400,msd_radix_quick_sort,4,382,43074
reversed,2400,msd_radix_quick_sort,5,381,43074
reversed,2400,msd_radix_quick_sort,6,376,43074
reversed,2400,msd_radix_quick_sort,7,381,43074
reversed,2500,std_quick_sort,1,4256,3699114
reversed,2500,std_quick_sort,2,4381,3699114
reversed,2500,std_quick_sort,3,4274,3699114
reversed,2500,std_quick_sort,4,4154,3699114
reversed,2500,std_quick_sort,5,4130,3699114
reversed,2500,std_quick_sort,6,4266,3699114
reversed,2500,std_quick_sort,7,4228,3699114
reversed,2500,std_merge_sort,1,2766,23295
reversed,2500,std_merge_sort,2,2604,23295
reversed,2500,std_merge_sort,3,2618,23295
reversed,2500,std_merge_sort,4,2859,23295
reversed,2500,std_merge_sort,5,2800,23295
reversed,2500,std_merge_sort,6,2645,23295
reversed,2500,std_merge_sort,7,2620,23295
reversed,2500,string_quick_sort,1,435,107319
reversed,2500,string_quick_sort,2,440,107319
